InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
633156	Q92922	SMRC1_HUMAN	SMARCC1	P15976	GATA1_HUMAN	GATA1	1	1	1	0	1	SMARCC1;BAF155	BAF	CORE	GATA	Known motif	Monomer or homomultimer
173123	Q9NVC6	MED17_HUMAN	MED17	P15976	GATA1_HUMAN	GATA1	2	2	1	0	5	ARC77;CRSP6;DRIP77;DRIP80;TRAP80;MED17	Mediator 	CORE	GATA	Known motif	Monomer or homomultimer
633158	Q969G3	SMCE1_HUMAN	SMARCE1	P15976	GATA1_HUMAN	GATA1	1	1	1	0	1	SMARCE1;BAF57	BAF;PBAF	ACCESSORY	GATA	Known motif	Monomer or homomultimer
633157	Q96GM5	SMRD1_HUMAN	SMARCD1	P15976	GATA1_HUMAN	GATA1	1	1	1	0	1	SMARCD1;BAF60A	BAF	ACCESSORY	GATA	Known motif	Monomer or homomultimer
173128	Q13503	MED21_HUMAN	MED21	P15976	GATA1_HUMAN	GATA1	1	1	1	0	3	MED21;SRB7;SURB7	Mediator 	CORE	GATA	Known motif	Monomer or homomultimer
173124	Q9Y2X0	MED16_HUMAN	MED16	P15976	GATA1_HUMAN	GATA1	1	1	1	0	2	MED16;DRIP92	Mediator 	CORE	GATA	Known motif	Monomer or homomultimer
173127	Q15648	MED1_HUMAN	MED1	P15976	GATA1_HUMAN	GATA1	3	4	2	0	11	MED1;ARC205;CRSP1;CRSP200;DRIP205;DRIP230;PBP;PPARBP;PPARGBP;RB18A;TRAP220;TRIP2	Mediator 	CORE	GATA	Known motif	Monomer or homomultimer
633153	O14497	ARI1A_HUMAN	ARID1A	P15976	GATA1_HUMAN	GATA1	1	1	1	0	1	ARID1A;BAF250;BAF250A;C1orf4;OSA1;SMARCF1	BAF	ACCESSORY	GATA	Known motif	Monomer or homomultimer
768891	Q9UJW3	DNM3L_HUMAN	DNMT3L	P15976	GATA1_HUMAN	GATA1	1	1	1	0	1	DNMT3L	NA	NA	GATA	Known motif	Monomer or homomultimer
633595	Q92793	CBP_HUMAN	CREBBP	P15976	GATA1_HUMAN	GATA1	1	2	1	0	2	CBP;CREBBP	CBP	NA	GATA	Known motif	Monomer or homomultimer
173130	O60244	MED14_HUMAN	MED14	P15976	GATA1_HUMAN	GATA1	2	2	1	0	4	MED14;CRSP2;CXorf4;DRIP150;EXLM1;RGR1;TRAP170	Mediator 	CORE	GATA	Known motif	Monomer or homomultimer
173129	Q9H944	MED20_HUMAN	MED20	P15976	GATA1_HUMAN	GATA1	1	1	1	0	2	MED20;TRFP	Mediator 	CORE	GATA	Known motif	Monomer or homomultimer
631656	O15379	HDAC3_HUMAN	HDAC3	P15976	GATA1_HUMAN	GATA1	2	2	1	0	3	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	GATA	Known motif	Monomer or homomultimer
633159	Q12824	SNF5_HUMAN	SMARCB1	P15976	GATA1_HUMAN	GATA1	1	1	1	0	1	SMARCB1;BAF47;INI1;SNF5L1	BAF	CORE	GATA	Known motif	Monomer or homomultimer
646720	Q13547	HDAC1_HUMAN	HDAC1	P16220	CREB1_HUMAN	CREB1	3	2	2	0	4	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
360683	Q12873	CHD3_HUMAN	CHD3	P16220	CREB1_HUMAN	CREB1	1	2	1	0	3	CHD3;Mi-2α	NuRD	NA	bZIP	Known motif	Monomer or homomultimer
175924	Q09472	EP300_HUMAN	EP300	P16220	CREB1_HUMAN	CREB1	10	5	8	0	11	p300;EP300	p300	NA	bZIP	Known motif	Monomer or homomultimer
658230	Q9UBC3	DNM3B_HUMAN	DNMT3B	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	DNMT3B	NA	NA	bZIP	Known motif	Monomer or homomultimer
768877	Q9UJW3	DNM3L_HUMAN	DNMT3L	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	DNMT3L	NA	NA	bZIP	Known motif	Monomer or homomultimer
704944	O75376	NCOR1_HUMAN	NCOR1	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	NCOR1	NCoR	NA	bZIP	Known motif	Monomer or homomultimer
646721	Q92769	HDAC2_HUMAN	HDAC2	P16220	CREB1_HUMAN	CREB1	2	1	2	0	2	HDAC2	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
647347	O00268	TAF4_HUMAN	TAF4	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	TAF4;TAFII130;TAFII135;TAF2C	TFTC	NA	bZIP	Known motif	Monomer or homomultimer
730800	Q13227	GPS2_HUMAN	GPS2	P16220	CREB1_HUMAN	CREB1	2	1	2	0	3	GPS2	NCoR;SMRT	NA	bZIP	Known motif	Monomer or homomultimer
200274	Q9HCK8	CHD8_HUMAN	CHD8	P16220	CREB1_HUMAN	CREB1	1	2	1	0	2	CHD8;HELSNF1;KIAA1564	NA	NA	bZIP	Known motif	Monomer or homomultimer
688908	Q9UER7	DAXX_HUMAN	DAXX	P16220	CREB1_HUMAN	CREB1	2	2	1	0	3	Daxx;hDaxx;BING2;DAP6;EAP1	Daxx	NA	bZIP	Known motif	Monomer or homomultimer
171838	Q92793	CBP_HUMAN	CREBBP	P16220	CREB1_HUMAN	CREB1	32	8	25	0	35	CBP;CREBBP	CBP	NA	bZIP	Known motif	Monomer or homomultimer
200284	Q9UBW7	ZMYM2_HUMAN	ZMYM2	P16220	CREB1_HUMAN	CREB1	1	2	1	0	2	ZNF198;RAMP;FIN;ZMYM2	CoREST	NA	bZIP	Known motif	Monomer or homomultimer
694323	O75398	DEAF1_HUMAN	DEAF1	P16220	CREB1_HUMAN	CREB1	1	1	1	0	2	DEAF1	NA	NA	bZIP	Known motif	Monomer or homomultimer
644915	Q9Y483	MTF2_HUMAN	MTF2	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	MTF2;PCL2	PRC2.1	VARIANT	bZIP	Known motif	Monomer or homomultimer
646274	Q86X55	CARM1_HUMAN	CARM1	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	PRMT4	NA	NA	bZIP	Known motif	Monomer or homomultimer
633559	Q09028	RBBP4_HUMAN	RBBP4	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	RBBP4;RBAP48;CAF-I P48	Sin3;NuRD;NURF;PRC2	CORE	bZIP	Known motif	Monomer or homomultimer
644916	Q15022	SUZ12_HUMAN	SUZ12	P16220	CREB1_HUMAN	CREB1	1	1	1	0	1	SUZ12;CHET9;JJAZ1;KIAA0160	PRC2	CORE	bZIP	Known motif	Monomer or homomultimer
653656	P25490	TYY1_HUMAN	YY1	P16220	CREB1_HUMAN	CREB1	2	2	1	0	2	YY1;INO80S	INO80	ACCESSORY	bZIP	Known motif	Monomer or homomultimer
645855	P51532	SMCA4_HUMAN	SMARCA4	P16220	CREB1_HUMAN	CREB1	1	2	1	0	2	SMARCA4;BAF190A;SNF2L4;SNF2B;BRG1	BAF	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
645857	O60264	SMCA5_HUMAN	SMARCA5	P16220	CREB1_HUMAN	CREB1	1	2	1	0	2	SMARCA5;SNF2H;WCRF135	CHRAC;ACF;NORC;RSF;WICH	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
632977	Q92993	KAT5_HUMAN	KAT5	P16220	CREB1_HUMAN	CREB1	2	3	1	0	3	KAT5;TIP60	NuA4	NA	bZIP	Known motif	Monomer or homomultimer
685235	Q6ZW49	PAXI1_HUMAN	PAXIP1	P16989	YBOX3_HUMAN	YBX3	1	1	1	0	1	PAXIP1L;PTIP;PAXIP1;PA1;c16orf53	MLL3	VARIANT	CSD	Known motif	Monomer or homomultimer
207104	Q9HC52	CBX8_HUMAN	CBX8	P16989	YBOX3_HUMAN	YBX3	2	2	1	0	2	CBX8	NA	NA	CSD	Known motif	Monomer or homomultimer
718288	Q15022	SUZ12_HUMAN	SUZ12	P16989	YBOX3_HUMAN	YBX3	1	1	1	0	1	SUZ12;CHET9;JJAZ1;KIAA0160	PRC2	CORE	CSD	Known motif	Monomer or homomultimer
718187	Q15910	EZH2_HUMAN	EZH2	P16989	YBOX3_HUMAN	YBX3	1	1	1	0	1	EZH2;KMT6	PRC2	CORE	CSD	Known motif	Monomer or homomultimer
719473	P35226	BMI1_HUMAN	BMI1	P16989	YBOX3_HUMAN	YBX3	1	1	1	0	1	BMI1;PCGF4;RNF51	PRC1	CORE	CSD	Known motif	Monomer or homomultimer
815414	Q9C086	IN80B_HUMAN	INO80B	P16989	YBOX3_HUMAN	YBX3	1	1	1	0	1	HMGA1L4;PAPA1;ZNHIT4	INO80	ACCESSORY	CSD	Known motif	Monomer or homomultimer
268002	Q93009	UBP7_HUMAN	USP7	P16989	YBOX3_HUMAN	YBX3	2	2	1	0	2	UBP7	NA	NA	CSD	Known motif	Monomer or homomultimer
211494	Q13185	CBX3_HUMAN	CBX3	P17020	ZNF16_HUMAN	ZNF16	1	1	1	0	1	CBX3	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
781853	Q96T88	UHRF1_HUMAN	UHRF1	P17022	ZNF18_HUMAN	ZNF18	1	1	1	0	2	UHRF1	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
208616	P24863	CCNC_HUMAN	CCNC	P17022	ZNF18_HUMAN	ZNF18	2	4	2	0	6	CCNC;SRB11	Mediator 	CORE	C2H2 ZF	Known motif	Monomer or homomultimer
809115	Q68CP9	ARID2_HUMAN	ARID2	P17027	ZNF23_HUMAN	ZNF23	1	1	1	0	2	ARID2;BAF200;KIAA1557	PBAF	ACCESSORY	C2H2 ZF	Known motif	Monomer or homomultimer
684023	P25490	TYY1_HUMAN	YY1	P17028	ZNF24_HUMAN	ZNF24	1	1	1	0	1	YY1;INO80S	INO80	ACCESSORY	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
360867	Q92993	KAT5_HUMAN	KAT5	P17028	ZNF24_HUMAN	ZNF24	1	3	1	0	3	KAT5;TIP60	NuA4	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
796826	Q6NYC1	JMJD6_HUMAN	JMJD6	P17028	ZNF24_HUMAN	ZNF24	1	1	1	0	2	JMJD6;KIAA0585;PSR;PTDSR	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
729394	Q9BYE7	PCGF6_HUMAN	PCGF6	P17029	ZKSC1_HUMAN	ZKSCAN1	1	1	1	0	1	PCGF6;MBLR;RNF134	PRC1.6	VARIANT	C2H2 ZF	Known motif	Monomer or homomultimer
769857	Q9BSM1	PCGF1_HUMAN	PCGF1	P17096	HMGA1_HUMAN	HMGA1	1	1	1	0	1	PCGF1;NSPC1;RNF68	PRC1.1	VARIANT	AT hook	Known motif	Monomer or homomultimer
58262	Q96LA8	ANM6_HUMAN	PRMT6	P17096	HMGA1_HUMAN	HMGA1	7	7	2	0	10	PRMT6;HRMT1L6	NA	NA	AT hook	Known motif	Monomer or homomultimer
715316	Q9Y618	NCOR2_HUMAN	NCOR2	P17096	HMGA1_HUMAN	HMGA1	1	1	1	0	1	SMRT;CTG26;SMAP270;TRAC;NCoR2	SMRT	NA	AT hook	Known motif	Monomer or homomultimer
770293	Q01860	PO5F1_HUMAN	POU5F1	P17096	HMGA1_HUMAN	HMGA1	1	1	1	0	1	Oct4;OTF3;Oct3;POU5F1	NODE	NA	AT hook	Known motif	Monomer or homomultimer
658162	Q92769	HDAC2_HUMAN	HDAC2	P17096	HMGA1_HUMAN	HMGA1	1	1	1	0	1	HDAC2	Sin3;NuRD;CoREST	NA	AT hook	Known motif	Monomer or homomultimer
645654	O14646	CHD1_HUMAN	CHD1	P17096	HMGA1_HUMAN	HMGA1	1	1	1	0	1	CHD1	NA	NA	AT hook	Known motif	Monomer or homomultimer
648019	Q92831	KAT2B_HUMAN	KAT2B	P17096	HMGA1_HUMAN	HMGA1	1	1	1	0	1	KAT2B;PCAF	PCAF	NA	AT hook	Known motif	Monomer or homomultimer
647866	Q92793	CBP_HUMAN	CREBBP	P17096	HMGA1_HUMAN	HMGA1	3	2	3	0	3	CBP;CREBBP	CBP	NA	AT hook	Known motif	Monomer or homomultimer
770066	Q9H9S0	NANOG_HUMAN	NANOG	P17096	HMGA1_HUMAN	HMGA1	1	1	1	0	1	Nanog;hNanog	NODE	NA	AT hook	Known motif	Monomer or homomultimer
362221	O75528	TADA3_HUMAN	TADA3	P17097	ZNF7_HUMAN	ZNF7	1	2	1	0	3	TADA3;STAF54;ADA3	STAGA;TFTC;PCAF	NA	C2H2 ZF	Known motif	Monomer or homomultimer
194194	P45973	CBX5_HUMAN	CBX5	P17098	ZNF8_HUMAN	ZNF8	2	2	1	0	2	CBX5	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
211493	Q13185	CBX3_HUMAN	CBX3	P17098	ZNF8_HUMAN	ZNF8	2	2	1	0	2	CBX3	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
647999	Q92793	CBP_HUMAN	CREBBP	P17275	JUNB_HUMAN	JUNB	1	1	1	0	1	CBP;CREBBP	CBP	NA	bZIP	Known motif	Monomer or homomultimer
648455	P25490	TYY1_HUMAN	YY1	P17275	JUNB_HUMAN	JUNB	1	1	1	0	1	YY1;INO80S	INO80	ACCESSORY	bZIP	Known motif	Monomer or homomultimer
768904	Q9UJW3	DNM3L_HUMAN	DNMT3L	P17275	JUNB_HUMAN	JUNB	1	1	1	0	1	DNMT3L	NA	NA	bZIP	Known motif	Monomer or homomultimer
647788	Q09472	EP300_HUMAN	EP300	P17275	JUNB_HUMAN	JUNB	4	3	3	0	5	p300;EP300	p300	NA	bZIP	Known motif	Monomer or homomultimer
643682	P51532	SMCA4_HUMAN	SMARCA4	P17275	JUNB_HUMAN	JUNB	2	2	2	0	2	SMARCA4;BAF190A;SNF2L4;SNF2B;BRG1	BAF	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
815223	Q92831	KAT2B_HUMAN	KAT2B	P17482	HXB9_HUMAN	HOXB9	3	3	1	0	5	KAT2B;PCAF	PCAF	NA	Homeodomain	Known motif	Monomer or homomultimer
645058	Q9UNL4	ING4_HUMAN	ING4	P17482	HXB9_HUMAN	HOXB9	1	1	1	0	1	ING4;p29ING4	HBO1	NA	Homeodomain	Known motif	Monomer or homomultimer
888385	Q09472	EP300_HUMAN	EP300	P17482	HXB9_HUMAN	HOXB9	0	1	1	0	1	p300;EP300	p300	NA	Homeodomain	Known motif	Monomer or homomultimer
651554	Q92793	CBP_HUMAN	CREBBP	P17482	HXB9_HUMAN	HOXB9	1	2	1	0	2	CBP;CREBBP	CBP	NA	Homeodomain	Known motif	Monomer or homomultimer
651561	Q92793	CBP_HUMAN	CREBBP	P17483	HXB4_HUMAN	HOXB4	1	2	1	0	2	CBP;CREBBP	CBP	NA	Homeodomain	Known motif	Monomer or homomultimer
888382	Q09472	EP300_HUMAN	EP300	P17483	HXB4_HUMAN	HOXB4	0	1	1	0	1	p300;EP300	p300	NA	Homeodomain	Known motif	Monomer or homomultimer
888383	Q09472	EP300_HUMAN	EP300	P17509	HXB6_HUMAN	HOXB6	0	1	1	0	1	p300;EP300	p300	NA	Homeodomain	Known motif	Monomer or homomultimer
647818	Q92793	CBP_HUMAN	CREBBP	P17509	HXB6_HUMAN	HOXB6	4	3	2	0	6	CBP;CREBBP	CBP	NA	Homeodomain	Known motif	Monomer or homomultimer
646317	Q09472	EP300_HUMAN	EP300	P17535	JUND_HUMAN	JUND	3	2	3	0	3	p300;EP300	p300	NA	bZIP	Known motif	Monomer or homomultimer
215904	O00255	MEN1_HUMAN	MEN1	P17535	JUND_HUMAN	JUND	10	7	4	0	14	SCG2	MLL1	VARIANT	bZIP	Known motif	Monomer or homomultimer
648456	P25490	TYY1_HUMAN	YY1	P17535	JUND_HUMAN	JUND	1	1	1	0	1	YY1;INO80S	INO80	ACCESSORY	bZIP	Known motif	Monomer or homomultimer
183091	Q16576	RBBP7_HUMAN	RBBP7	P17542	TAL1_HUMAN	TAL1	2	2	1	0	3	RBBP7;RBAP46	Sin3;NuRD;NURF;PRC2	CORE	bHLH	Known motif	Obligate heteromer
183083	O60341	KDM1A_HUMAN	KDM1A	P17542	TAL1_HUMAN	TAL1	5	5	1	0	14	LSD1;KIAA0601;AOF2;KDM1;KDM1A	CoREST	CORE	bHLH	Known motif	Obligate heteromer
635809	Q9Y4A5	TRRAP_HUMAN	TRRAP	P17542	TAL1_HUMAN	TAL1	1	1	1	0	1	TRRAP;PAF400;PAF350;STAF40	STAGA;TFTC;PCAF	NA	bHLH	Known motif	Obligate heteromer
635808	O43439	MTG8R_HUMAN	CBFA2T2	P17542	TAL1_HUMAN	TAL1	1	1	1	0	1	CBFA2T2	NA	NA	bHLH	Known motif	Obligate heteromer
183079	Q92769	HDAC2_HUMAN	HDAC2	P17542	TAL1_HUMAN	TAL1	4	3	2	0	7	HDAC2	Sin3;NuRD;CoREST	NA	bHLH	Known motif	Obligate heteromer
633696	Q09472	EP300_HUMAN	EP300	P17542	TAL1_HUMAN	TAL1	5	4	3	0	7	p300;EP300	p300	NA	bHLH	Known motif	Obligate heteromer
183074	O75081	MTG16_HUMAN	CBFA2T3	P17542	TAL1_HUMAN	TAL1	5	4	2	0	8	CBFA2T3	NA	NA	bHLH	Known motif	Obligate heteromer
183089	Q14839	CHD4_HUMAN	CHD4	P17542	TAL1_HUMAN	TAL1	2	2	1	0	3	Mi-2β;CHD4	NuRD	NA	bHLH	Known motif	Obligate heteromer
635810	O95696	BRD1_HUMAN	BRD1	P17542	TAL1_HUMAN	TAL1	1	1	1	0	1	BRPF2;BRD1	MOZ;MORF;HBO1	NA	bHLH	Known motif	Obligate heteromer
183088	Q12873	CHD3_HUMAN	CHD3	P17542	TAL1_HUMAN	TAL1	3	3	2	0	5	CHD3;Mi-2α	NuRD	NA	bHLH	Known motif	Obligate heteromer
183086	Q9C0K0	BC11B_HUMAN	BCL11B	P17542	TAL1_HUMAN	TAL1	1	1	1	0	2	BCL11B;CTIP2;RIT1	BAF	ACCESSORY	bHLH	Known motif	Obligate heteromer
183080	Q13547	HDAC1_HUMAN	HDAC1	P17542	TAL1_HUMAN	TAL1	5	5	3	0	10	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	bHLH	Known motif	Obligate heteromer
183078	Q9UKL0	RCOR1_HUMAN	RCOR1	P17542	TAL1_HUMAN	TAL1	3	3	1	0	5	CoREST1;KIAA0071;RCOR1	CoREST	NA	bHLH	Known motif	Obligate heteromer
640118	Q96ST3	SIN3A_HUMAN	SIN3A	P17542	TAL1_HUMAN	TAL1	3	3	2	0	4	Sin3A	Sin3	CORE	bHLH	Known motif	Obligate heteromer
693021	Q92831	KAT2B_HUMAN	KAT2B	P17542	TAL1_HUMAN	TAL1	3	4	1	0	5	KAT2B;PCAF	PCAF	NA	bHLH	Known motif	Obligate heteromer
647124	O00268	TAF4_HUMAN	TAF4	P17544	ATF7_HUMAN	ATF7	2	2	1	0	2	TAF4;TAFII130;TAFII135;TAF2C	TFTC	NA	bZIP	Known motif	Monomer or homomultimer
653657	P25490	TYY1_HUMAN	YY1	P17544	ATF7_HUMAN	ATF7	1	1	1	0	1	YY1;INO80S	INO80	ACCESSORY	bZIP	Known motif	Monomer or homomultimer
647123	Q16514	TAF12_HUMAN	TAF12	P17544	ATF7_HUMAN	ATF7	3	3	1	0	3	TAF12;TFII20;TFII15	STAGA;TFTC;PCAF	NA	bZIP	Known motif	Monomer or homomultimer
208410	O95983	MBD3_HUMAN	MBD3	P17544	ATF7_HUMAN	ATF7	1	1	1	0	2	MBD3	NuRD	NA	bZIP	Known motif	Monomer or homomultimer
645892	Q96KQ7	EHMT2_HUMAN	EHMT2	P17676	CEBPB_HUMAN	CEBPB	1	1	1	0	1	EHMT2;G9a	NA	NA	bZIP	Known motif	Monomer or homomultimer
658101	O60264	SMCA5_HUMAN	SMARCA5	P17676	CEBPB_HUMAN	CEBPB	1	1	1	0	1	SMARCA5;SNF2H;WCRF135	CHRAC;ACF;NORC;RSF;WICH	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
633470	Q92922	SMRC1_HUMAN	SMARCC1	P17676	CEBPB_HUMAN	CEBPB	2	2	2	0	3	SMARCC1;BAF155	BAF	CORE	bZIP	Known motif	Monomer or homomultimer
164742	P51531	SMCA2_HUMAN	SMARCA2	P17676	CEBPB_HUMAN	CEBPB	6	3	5	0	7	SMARCA2;BAF190B;SNF2A;SNF2L2;BRM	BAF;ncBAF	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
648670	Q92831	KAT2B_HUMAN	KAT2B	P17676	CEBPB_HUMAN	CEBPB	2	2	1	0	2	KAT2B;PCAF	PCAF	NA	bZIP	Known motif	Monomer or homomultimer
644716	Q13547	HDAC1_HUMAN	HDAC1	P17676	CEBPB_HUMAN	CEBPB	2	1	2	0	2	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
665964	Q9UER7	DAXX_HUMAN	DAXX	P17676	CEBPB_HUMAN	CEBPB	1	1	1	0	2	Daxx;hDaxx;BING2;DAP6;EAP1	Daxx	NA	bZIP	Known motif	Monomer or homomultimer
633698	Q09472	EP300_HUMAN	EP300	P17676	CEBPB_HUMAN	CEBPB	6	5	3	0	8	p300;EP300	p300	NA	bZIP	Known motif	Monomer or homomultimer
648669	Q92830	KAT2A_HUMAN	KAT2A	P17676	CEBPB_HUMAN	CEBPB	3	3	1	0	3	KAT2A;GCN5	GCN5	NA	bZIP	Known motif	Monomer or homomultimer
631567	P49336	CDK8_HUMAN	CDK8	P17676	CEBPB_HUMAN	CEBPB	1	1	1	0	1	CDK8	Mediator 	CORE	bZIP	Known motif	Monomer or homomultimer
646447	Q92793	CBP_HUMAN	CREBBP	P17676	CEBPB_HUMAN	CEBPB	1	2	1	0	2	CBP;CREBBP	CBP	NA	bZIP	Known motif	Monomer or homomultimer
647025	Q9Y618	NCOR2_HUMAN	NCOR2	P17676	CEBPB_HUMAN	CEBPB	2	2	1	0	3	SMRT;CTG26;SMAP270;TRAC;NCoR2	SMRT	NA	bZIP	Known motif	Monomer or homomultimer
658053	Q12824	SNF5_HUMAN	SMARCB1	P17676	CEBPB_HUMAN	CEBPB	1	2	2	0	2	SMARCB1;BAF47;INI1;SNF5L1	BAF	CORE	bZIP	Known motif	Monomer or homomultimer
655806	Q16594	TAF9_HUMAN	TAF9	P17676	CEBPB_HUMAN	CEBPB	1	2	1	0	2	TAF9;TAFII31;TAFII32	STAGA;TFTC;PCAF	NA	bZIP	Known motif	Monomer or homomultimer
648444	P51532	SMCA4_HUMAN	SMARCA4	P17676	CEBPB_HUMAN	CEBPB	2	2	3	0	3	SMARCA4;BAF190A;SNF2L4;SNF2B;BRG1	BAF	CATALYTIC	bZIP	Known motif	Monomer or homomultimer
188744	Q86X55	CARM1_HUMAN	CARM1	P17676	CEBPB_HUMAN	CEBPB	4	4	1	0	5	PRMT4	NA	NA	bZIP	Known motif	Monomer or homomultimer
631568	O95402	MED26_HUMAN	MED26	P17676	CEBPB_HUMAN	CEBPB	1	1	1	0	1	MED26;ARC70;CRSP7	Mediator 	CORE	bZIP	Known motif	Monomer or homomultimer
647027	O75376	NCOR1_HUMAN	NCOR1	P17676	CEBPB_HUMAN	CEBPB	1	1	1	0	1	NCOR1	NCoR	NA	bZIP	Known motif	Monomer or homomultimer
631566	Q9ULK4	MED23_HUMAN	MED23	P17676	CEBPB_HUMAN	CEBPB	2	3	1	0	4	MED23;ARC130;CRSP3;DRIP130;KIAA1216;SUR2	Mediator 	CORE	bZIP	Known motif	Monomer or homomultimer
765899	Q92830	KAT2A_HUMAN	KAT2A	P17861	XBP1_HUMAN	XBP1	1	1	1	0	2	KAT2A;GCN5	GCN5	NA	bZIP	Known motif	Monomer or homomultimer
765898	Q92831	KAT2B_HUMAN	KAT2B	P17861	XBP1_HUMAN	XBP1	1	1	1	0	1	KAT2B;PCAF	PCAF	NA	bZIP	Known motif	Monomer or homomultimer
642143	Q9Y6K1	DNM3A_HUMAN	DNMT3A	P17947	SPI1_HUMAN	SPI1	2	4	1	0	4	DNMT3A	NA	NA	Ets	Known motif	Monomer or homomultimer
889436	Q92794	KAT6A_HUMAN	KAT6A	P17947	SPI1_HUMAN	SPI1	0	1	1	0	1	KAT6A;MYST3;MOZ	MOZ;MORF	NA	Ets	Known motif	Monomer or homomultimer
648545	O15379	HDAC3_HUMAN	HDAC3	P17947	SPI1_HUMAN	SPI1	1	1	1	0	1	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	Ets	Known motif	Monomer or homomultimer
642144	Q9UBC3	DNM3B_HUMAN	DNMT3B	P17947	SPI1_HUMAN	SPI1	2	4	1	0	4	DNMT3B	NA	NA	Ets	Known motif	Monomer or homomultimer
647466	Q96ST3	SIN3A_HUMAN	SIN3A	P17947	SPI1_HUMAN	SPI1	2	2	1	0	2	Sin3A	Sin3	CORE	Ets	Known motif	Monomer or homomultimer
888419	Q92793	CBP_HUMAN	CREBBP	P17947	SPI1_HUMAN	SPI1	1	1	1	0	1	CBP;CREBBP	CBP	NA	Ets	Known motif	Monomer or homomultimer
642074	Q13547	HDAC1_HUMAN	HDAC1	P17947	SPI1_HUMAN	SPI1	3	2	3	0	3	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	Ets	Known motif	Monomer or homomultimer
265073	Q68CP9	ARID2_HUMAN	ARID2	P18146	EGR1_HUMAN	EGR1	2	2	1	0	2	ARID2;BAF200;KIAA1557	PBAF	ACCESSORY	C2H2 ZF	Known motif	Monomer or homomultimer
265075	O75586	MED6_HUMAN	MED6	P18146	EGR1_HUMAN	EGR1	2	2	1	0	2	MED6;ARC33	Mediator 	CORE	C2H2 ZF	Known motif	Monomer or homomultimer
188715	Q09472	EP300_HUMAN	EP300	P18146	EGR1_HUMAN	EGR1	7	5	4	0	11	p300;EP300	p300	NA	C2H2 ZF	Known motif	Monomer or homomultimer
546522	Q92793	CBP_HUMAN	CREBBP	P18146	EGR1_HUMAN	EGR1	3	4	1	0	4	CBP;CREBBP	CBP	NA	C2H2 ZF	Known motif	Monomer or homomultimer
768859	Q9UJW3	DNM3L_HUMAN	DNMT3L	P18146	EGR1_HUMAN	EGR1	1	1	1	0	1	DNMT3L	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
280110	Q12888	TP53B_HUMAN	TP53BP1	P18846	ATF1_HUMAN	ATF1	1	1	1	0	1	TP53BP1	NA	NA	bZIP	Known motif	Monomer or homomultimer
768871	Q9UJW3	DNM3L_HUMAN	DNMT3L	P18846	ATF1_HUMAN	ATF1	1	1	1	0	1	DNMT3L	NA	NA	bZIP	Known motif	Monomer or homomultimer
633507	Q92793	CBP_HUMAN	CREBBP	P18846	ATF1_HUMAN	ATF1	1	2	1	0	2	CBP;CREBBP	CBP	NA	bZIP	Known motif	Monomer or homomultimer
644878	O75177	CREST_HUMAN	SS18L1	P18847	ATF3_HUMAN	ATF3	1	1	1	0	1	CREST;SS18L1;KIAA0693	BAF	ACCESSORY	bZIP	Known motif	Monomer or homomultimer
648947	Q13547	HDAC1_HUMAN	HDAC1	P18847	ATF3_HUMAN	ATF3	2	2	2	0	2	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
667756	O15379	HDAC3_HUMAN	HDAC3	P18847	ATF3_HUMAN	ATF3	1	1	1	0	1	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	bZIP	Known motif	Monomer or homomultimer
