InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
372917	Q6PDQ2	CHD4_MOUSE	Chd4	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	3	Mi-2β;Chd4	NuRD	NA	HMG/Sox	Known motif	Monomer or homomultimer
372925	Q60973	RBBP7_MOUSE	Rbbp7	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Rbbp7;Rbap46	NURF;PRC2	ACCESSORY	HMG/Sox	Known motif	Monomer or homomultimer
372918	Q9R190	MTA2_MOUSE	Mta2	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	3	Mta2;Mta1l1	NuRD;NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
372937	O09106	HDAC1_MOUSE	Hdac1	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	HMG/Sox	Known motif	Monomer or homomultimer
372944	P70288	HDAC2_MOUSE	Hdac2	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	HMG/Sox	Known motif	Monomer or homomultimer
372919	A2AJK6	CHD7_MOUSE	Chd7	Q60I23	Q60I23_MOUSE	Sox2	3	3	1	0	6	Chd7	NA	NA	HMG/Sox	Known motif	Monomer or homomultimer
372920	Q9Z2D8	MBD3_MOUSE	Mbd3	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Mbd3	NuRD	NA	HMG/Sox	Known motif	Monomer or homomultimer
372927	Q8BHJ5	TBL1R_MOUSE	Tbl1xr1	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Tblr1;Tbl1xr1;Ira1	NCoR;SMRT	NA	HMG/Sox	Known motif	Monomer or homomultimer
372931	Q60972	RBBP4_MOUSE	Rbbp4	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	HMG/Sox	Known motif	Monomer or homomultimer
372922	Q9WTM5	RUVB2_MOUSE	Ruvbl2	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Ruvbl2;p47	INO80	ACCESSORY	HMG/Sox	Known motif	Monomer or homomultimer
369168	Q9Z148	EHMT2_MOUSE	Ehmt2	Q61026	NCOA2_MOUSE	Ncoa2	1	1	1	0	2	EHMT2;G9a	NA	NA	bHLH	Likely to be sequence specific TF	Obligate heteromer
173197	Q80Z64	NANOG_MOUSE	Nanog	Q61066	NR0B1_MOUSE	Nr0b1	8	4	4	0	14	Nanog;Ecat4;Enk	NODE	NA	Unknown	Known motif	Obligate heteromer
193650	P20263	PO5F1_MOUSE	Pou5f1	Q61066	NR0B1_MOUSE	Nr0b1	4	3	2	0	8	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Unknown	Known motif	Obligate heteromer
193870	P61965	WDR5_MOUSE	Wdr5	Q61066	NR0B1_MOUSE	Nr0b1	3	3	1	0	4	Wdr5;Big;Big3	MLL	NA	Unknown	Known motif	Obligate heteromer
552271	Q9JHD1	KAT2B_MOUSE	Kat2b	Q61069	USF1_MOUSE	Usf1	1	1	1	0	1	Kat2b;Pcaf	PCAF	NA	bHLH	Known motif	Monomer or homomultimer
552270	B2RWS6	EP300_MOUSE	Ep300	Q61069	USF1_MOUSE	Usf1	1	1	1	0	1	p300;Ep300	p300	NA	bHLH	Known motif	Monomer or homomultimer
368644	Q09XV5	CHD8_MOUSE	Chd8	Q61164	CTCF_MOUSE	Ctcf	2	2	1	0	3	Chd8;Kiaa1564	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
372850	Q5HZG4	TAF3_MOUSE	Taf3	Q61164	CTCF_MOUSE	Ctcf	1	1	1	0	1	TAF3	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
558443	Q921E6	EED_MOUSE	Eed	Q61164	CTCF_MOUSE	Ctcf	1	1	1	0	1	Eed	PRC2	NA	C2H2 ZF	Known motif	Monomer or homomultimer
551634	P61965	WDR5_MOUSE	Wdr5	Q61164	CTCF_MOUSE	Ctcf	1	1	1	0	1	Wdr5;Big;Big3	MLL	NA	C2H2 ZF	Known motif	Monomer or homomultimer
369767	P20263	PO5F1_MOUSE	Pou5f1	Q61164	CTCF_MOUSE	Ctcf	1	1	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
548494	Q00899	TYY1_MOUSE	Yy1	Q61164	CTCF_MOUSE	Ctcf	1	1	1	0	2	Yy1;Ucrbp	INO80	ACCESSORY	C2H2 ZF	Known motif	Monomer or homomultimer
554072	P25916	BMI1_MOUSE	Bmi1	Q61169	GATA6_MOUSE	Gata6	1	1	1	0	2	Bmi1;Bmi-1;Pcgf4	PRC1	NA	GATA	Known motif	Monomer or homomultimer
548795	Q925J9	MED1_MOUSE	Med1	Q61169	GATA6_MOUSE	Gata6	1	1	1	0	1	Med1;Crsp210;Drip205;Pbp;Pparbp;Trap220;Trip2	Mediator	CORE	GATA	Known motif	Monomer or homomultimer
554210	B2RWS6	EP300_MOUSE	Ep300	Q61221	HIF1A_MOUSE	Hif1a	2	2	1	0	2	p300;Ep300	p300	NA	bHLH	Known motif	Obligate heteromer
553180	B2RWS6	EP300_MOUSE	Ep300	Q61286	HTF4_MOUSE	Tcf12	1	1	1	0	2	p300;Ep300	p300	NA	bHLH	Known motif	Monomer or homomultimer
367415	O54972	MTG16_MOUSE	Cbfa2t3	Q61286	HTF4_MOUSE	Tcf12	1	1	1	0	1	CBFA2T3	NA	NA	bHLH	Known motif	Monomer or homomultimer
553181	Q6PDQ2	CHD4_MOUSE	Chd4	Q61286	HTF4_MOUSE	Tcf12	1	1	1	0	2	Mi-2β;Chd4	NuRD	NA	bHLH	Known motif	Monomer or homomultimer
370469	O70546	KDM6A_MOUSE	Kdm6a	Q61321	SIX4_MOUSE	Six4	1	1	1	0	2	Kdm6a;Utx	MLL3;MLL4	NA	Homeodomain	Known motif	Monomer or homomultimer
558136	P20263	PO5F1_MOUSE	Pou5f1	Q61473	SOX17_MOUSE	Sox17	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
550326	E9Q4N7	ARI1B_MOUSE	Arid1b	Q61501	E2F1_MOUSE	E2f1	1	1	1	0	1	Arid1b;Baf250b	BAF	ACCESSORY	E2F	Known motif	Monomer or homomultimer
557428	Q3TKT4	SMCA4_MOUSE	Smarca4	Q61501	E2F1_MOUSE	E2f1	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	E2F	Known motif	Monomer or homomultimer
557427	Q9JHD2	KAT2A_MOUSE	Kat2a	Q61501	E2F1_MOUSE	E2f1	1	1	1	0	1	Kat2a;Gcn5	GCN5	NA	E2F	Known motif	Monomer or homomultimer
549795	O09106	HDAC1_MOUSE	Hdac1	Q61501	E2F1_MOUSE	E2f1	2	2	2	0	2	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	E2F	Known motif	Monomer or homomultimer
173014	A2BH40	ARI1A_MOUSE	Arid1a	Q61502	E2F5_MOUSE	E2f5	2	2	1	0	2	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	E2F	Known motif	Monomer or homomultimer
550324	E9Q4N7	ARI1B_MOUSE	Arid1b	Q61502	E2F5_MOUSE	E2f5	1	1	1	0	1	Arid1b;Baf250b	BAF	ACCESSORY	E2F	Known motif	Monomer or homomultimer
549615	Q8VI33	TAF9_MOUSE	Taf9	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Taf9;Staf31;Sta32	STAGA;TFTC;PCAF	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549591	A2AGH6	MED12_MOUSE	Med12	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med12;Kiaa0192;Mopa;Tnrc11;Trap230	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549571	A2BH40	ARI1A_MOUSE	Arid1a	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	Nuclear receptor	Known motif	Monomer or homomultimer
549611	Q8C1S0	MED19_MOUSE	Med19	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med19	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549620	P61965	WDR5_MOUSE	Wdr5	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Wdr5;Big;Big3	MLL	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549595	Q6PGF3	MED16_MOUSE	Med16	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med16;Trap95;Drip92;Thrap5	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549604	Q9D7W5	MED8_MOUSE	Med8	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med8;ARC32	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549597	Q5SWW4	MED13_MOUSE	Med13	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med13;Kiaa0593;Thrap1;Trap240	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549605	Q62447	CCNC_MOUSE	Ccnc	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	CCNC	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549602	Q7TN02	MED26_MOUSE	Med26	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med26;Crsp7	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
371066	Q9R190	MTA2_MOUSE	Mta2	Q61539	ERR2_MOUSE	Esrrb	3	3	1	0	5	Mta2;Mta1l1	NuRD;NODE	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549638	Q69ZK6	JHD2C_MOUSE	Jmjd1c	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Jmjd1c;Jhdm2c;Kiaa1380	NA	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549624	Q91X20	ASH2L_MOUSE	Ash2l	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Ash2l	MLL	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549625	Q8BX09	RBBP5_MOUSE	Rbbp5	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Rbbp5	MLL	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549590	A2ABV5	MED14_MOUSE	Med14	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med14;Crsp2;Gm641;Trap170	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
371068	Q925J9	MED1_MOUSE	Med1	Q61539	ERR2_MOUSE	Esrrb	3	3	1	0	4	Med1;Crsp210;Drip205;Pbp;Pparbp;Trap220;Trip2	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549594	Q8VCD5	MED17_MOUSE	Med17	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med17;Crsp6;Trap80	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549588	P70288	HDAC2_MOUSE	Hdac2	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549637	Q61103	REQU_MOUSE	Dpf2	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Dpf2;Baf45d;Req;Ubid4	BAF	ACCESSORY	Nuclear receptor	Known motif	Monomer or homomultimer
549572	Q3TKT4	SMCA4_MOUSE	Smarca4	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Nuclear receptor	Known motif	Monomer or homomultimer
549570	P97496	SMRC1_MOUSE	Smarcc1	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Smarcc1;Baf155;Srg3	BAF	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549578	Q8R3B7	BRD8_MOUSE	Brd8	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Brd8;p120	NuA4	NA	Nuclear receptor	Known motif	Monomer or homomultimer
173189	Q80Z64	NANOG_MOUSE	Nanog	Q61539	ERR2_MOUSE	Esrrb	4	2	3	0	4	Nanog;Ecat4;Enk	NODE	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549603	Q921D4	MED6_MOUSE	Med6	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med6	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549601	Q9CQA5	MED4_MOUSE	Med4	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med4;Vdrip	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549609	Q8R3L8	CDK8_MOUSE	Cdk8	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	CDK8	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549608	Q9DB91	MED29_MOUSE	Med29	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med29;Ixl	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549589	Q60972	RBBP4_MOUSE	Rbbp4	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549599	Q8VCB2	MED25_MOUSE	Med25	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med25	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549580	Q9DAT2	MRGBP_MOUSE	Mrgbp	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Mrgbp;Urcc4	NuA4	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549606	Q9CQI9	MED30_MOUSE	Med30	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med30;Thrap6;Trap25	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549593	Q99K74	MED24_MOUSE	Med24	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med24;D11Ertd307e;Thrap4;Trap100	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549607	Q9CZB6	MED7_MOUSE	Med7	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med7;Crsp9	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549592	Q80YQ2	MED23_MOUSE	Med23	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med23;Crsp3;Kiaa1216;Sur2	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549616	Q62311	TAF6_MOUSE	Taf6	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Taf6;TfII80;TfII70;p80	TFTC	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549598	Q9DB40	MED27_MOUSE	Med27	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med27;Crsp8	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549585	Q924K8	MTA3_MOUSE	Mta3	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Mta3	NuRD	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549642	Q5DW34	EHMT1_MOUSE	Ehmt1	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	EHMT1;GLP	NA	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549582	Q8CHY6	P66A_MOUSE	Gatad2a	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	p66α;Gatad2a	NuRD;NODE	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549587	O09106	HDAC1_MOUSE	Hdac1	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549579	Q8VEK6	ING3_MOUSE	Ing3	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Ing3;p47Ing3	NuA4	NA	Nuclear receptor	Known motif	Monomer or homomultimer
371069	Q8CHI8	EP400_MOUSE	Ep400	Q61539	ERR2_MOUSE	Esrrb	2	2	1	0	3	p400;hDomino	NuA4	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549576	Q9CR11	YETS4_MOUSE	Yeats4	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Yeats4;Gas41	NuA4 HAT	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549621	Q61191	HCFC1_MOUSE	Hcfc1	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Hcfc1	MLL1	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549641	Q9D1P2	KAT8_MOUSE	Kat8	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Kat8;Myst1;Mof	MOF	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549577	Q9JI44	DMAP1_MOUSE	Dmap1	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Dmap1;Dnmap1	NuA4	NA	Nuclear receptor	Known motif	Monomer or homomultimer
193639	P20263	PO5F1_MOUSE	Pou5f1	Q61539	ERR2_MOUSE	Esrrb	4	2	3	0	8	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549573	Q61466	SMRD1_MOUSE	Smarcd1	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Smarcd1;Baf60a;D15Kz1	BAF	ACCESSORY	Nuclear receptor	Known motif	Monomer or homomultimer
549586	Q9Z2D8	MBD3_MOUSE	Mbd3	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Mbd3	NuRD	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549581	Q6PDQ2	CHD4_MOUSE	Chd4	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Mi-2β;Chd4	NuRD	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549635	Q91ZW3	SMCA5_MOUSE	Smarca5	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Smarca5;Snf2h	CHRAC	CATALYTIC	Nuclear receptor	Known motif	Monomer or homomultimer
549618	Q8K0H5	TAF10_MOUSE	Taf10	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Taf10;Staf28	STAGA;TFTC;PCAF	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549584	Q8VHR5	P66B_MOUSE	Gatad2b	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	p66β;Gatad2b;p66/p68	NuRD;NODE	NA	Nuclear receptor	Known motif	Monomer or homomultimer
549610	Q9CZ82	MED18_MOUSE	Med18	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Med18	Mediator	CORE	Nuclear receptor	Known motif	Monomer or homomultimer
549583	Q8K4B0	MTA1_MOUSE	Mta1	Q61539	ERR2_MOUSE	Esrrb	1	1	1	0	1	Mta1	NuRD;NODE	NA	Nuclear receptor	Known motif	Monomer or homomultimer
550585	Q91X20	ASH2L_MOUSE	Ash2l	Q61827	MAFK_MOUSE	Mafk	1	1	1	0	1	Ash2l	MLL	NA	bZIP	Known motif	Monomer or homomultimer
551774	Q6PDG5	SMRC2_MOUSE	Smarcc2	Q62231	SIX1_MOUSE	Six1	2	2	1	0	2	Smarcc2;Baf170	BAF	CORE	Homeodomain	Known motif	Monomer or homomultimer
551778	Q3TKT4	SMCA4_MOUSE	Smarca4	Q62231	SIX1_MOUSE	Six1	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Homeodomain	Known motif	Monomer or homomultimer
369179	Q8K4B0	MTA1_MOUSE	Mta1	Q62233	SIX3_MOUSE	Six3	2	2	1	0	3	Mta1	NuRD;NODE	NA	Homeodomain	Known motif	Monomer or homomultimer
369178	P70288	HDAC2_MOUSE	Hdac2	Q62233	SIX3_MOUSE	Six3	2	2	1	0	3	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	Homeodomain	Known motif	Monomer or homomultimer
372953	A2AJK6	CHD7_MOUSE	Chd7	Q62255	SALL3_MOUSE	Sall3	1	1	1	0	1	Chd7	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
371039	P20263	PO5F1_MOUSE	Pou5f1	Q62255	SALL3_MOUSE	Sall3	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
374160	Q80Z64	NANOG_MOUSE	Nanog	Q62255	SALL3_MOUSE	Sall3	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
548612	Q61909	MTG8_MOUSE	Runx1t1	Q62282	TAL2_MOUSE	Tal2	1	1	1	0	1	RUNX1T1	NA	NA	bHLH	Inferred motif	Obligate heteromer
558348	Q921E6	EED_MOUSE	Eed	Q62511	ZFP91_MOUSE	Zfp91	1	1	1	0	1	Eed	PRC2	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
374146	Q80Z64	NANOG_MOUSE	Nanog	Q62521	ZIC3_MOUSE	Zic3	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
369580	O88895	HDAC3_MOUSE	Hdac3	Q63943	MEF2D_MOUSE	Mef2d	1	1	1	0	2	Hdac3;Hd3	NCoR;SMRT	NA	MADS box	Known motif	Monomer or homomultimer
551411	Q6ZQ88	KDM1A_MOUSE	Kdm1a	Q63943	MEF2D_MOUSE	Mef2d	1	1	1	0	1	Kdm1a;Aof2;Kiaa0601;Lsd1	CoREST	NA	MADS box	Known motif	Monomer or homomultimer
371037	P20263	PO5F1_MOUSE	Pou5f1	Q64092	TFE3_MOUSE	Tfe3	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	bHLH	Known motif	Monomer or homomultimer
369063	O88895	HDAC3_MOUSE	Hdac3	Q64104	NR2E1_MOUSE	Nr2e1	2	2	1	0	3	Hdac3;Hd3	NCoR;SMRT	NA	Nuclear receptor	Known motif	Monomer or homomultimer
557894	Q9QYE3	BC11A_MOUSE	Bcl11a	Q64104	NR2E1_MOUSE	Nr2e1	1	1	1	0	1	Bcl11a;Ctip1;Evi9;Kiaa1809	BAF	ACCESSORY	Nuclear receptor	Known motif	Monomer or homomultimer
554011	Q9WU42	NCOR2_MOUSE	Ncor2	Q64249	NR6A1_MOUSE	Nr6a1	1	1	1	0	1	Smrt;Ncor2;Trac;Smrte	SMRT	NA	Nuclear receptor	Known motif	Monomer or homomultimer
369091	O88712	CTBP1_MOUSE	Ctbp1	Q64318	ZEB1_MOUSE	Zeb1	4	3	3	0	7	Ctbp;Ctbp1	CoREST	NA	C2H2 ZF; Homeodomain	Known motif	Monomer or homomultimer
369090	Q6ZQ88	KDM1A_MOUSE	Kdm1a	Q64318	ZEB1_MOUSE	Zeb1	2	2	1	0	3	Kdm1a;Aof2;Kiaa0601;Lsd1	CoREST	NA	C2H2 ZF; Homeodomain	Known motif	Monomer or homomultimer
550500	B2RWS6	EP300_MOUSE	Ep300	Q64321	ZBT7B_MOUSE	Zbtb7b	1	1	1	0	1	p300;Ep300	p300	NA	C2H2 ZF	Known motif	Monomer or homomultimer
373390	O88895	HDAC3_MOUSE	Hdac3	Q64321	ZBT7B_MOUSE	Zbtb7b	2	2	1	0	5	Hdac3;Hd3	NCoR;SMRT	NA	C2H2 ZF	Known motif	Monomer or homomultimer
564387	Q9JHD1	KAT2B_MOUSE	Kat2b	Q69Z66	MYSM1_MOUSE	Mysm1	1	1	1	0	1	Kat2b;Pcaf	PCAF	NA	Myb/SANT	Likely to be sequence specific TF	Low specificity DNA-binding protein
552022	Q3TKT4	SMCA4_MOUSE	Smarca4	Q69Z66	MYSM1_MOUSE	Mysm1	2	2	1	0	2	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Myb/SANT	Likely to be sequence specific TF	Low specificity DNA-binding protein
552021	Q6DIC0	SMCA2_MOUSE	Smarca2	Q69Z66	MYSM1_MOUSE	Mysm1	2	2	1	0	2	Smarca2;Baf190b;Snf2a;Snf2l2;Brm	BAF	CATALYTIC	Myb/SANT	Likely to be sequence specific TF	Low specificity DNA-binding protein
557455	Q80Z64	NANOG_MOUSE	Nanog	Q69ZI2	Q69ZI2_MOUSE	Zbtb2	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
549691	P20263	PO5F1_MOUSE	Pou5f1	Q69ZI2	Q69ZI2_MOUSE	Zbtb2	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
558985	Q921E6	EED_MOUSE	Eed	Q6A068	CDC5L_MOUSE	Cdc5l	1	1	1	0	1	Eed	PRC2	NA	Myb/SANT	Known motif	Monomer or homomultimer
193655	P20263	PO5F1_MOUSE	Pou5f1	Q6IQX8	ZN219_MOUSE	Znf219	5	3	3	0	6	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
374133	Q80Z64	NANOG_MOUSE	Nanog	Q6IQX8	ZN219_MOUSE	Znf219	2	2	1	0	2	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
102687	O88907	PIAS1_MOUSE	Pias1	Q6IQX8	ZN219_MOUSE	Znf219	1	1	1	0	2	Pias1	NA	E3 SUMO ligase	C2H2 ZF	Known motif	Monomer or homomultimer
102675	O09000	NCOA3_MOUSE	Ncoa3	Q6IQX8	ZN219_MOUSE	Znf219	1	1	1	0	1	Ncoa3;Pcip;Src3;Tram1;Rac3;Actr;Aib1	SRC	NA	C2H2 ZF	Known motif	Monomer or homomultimer
554841	Q8CID0	CSR2B_MOUSE	Kat14	Q6KAQ7	ZZZ3_MOUSE	Zzz3	1	1	1	0	1	Csrp2;Atac2;Crp2bp;Kat14	ATAC	NA	Myb/SANT	Known motif	Monomer or homomultimer
371811	Q9JHD2	KAT2A_MOUSE	Kat2a	Q6KAQ7	ZZZ3_MOUSE	Zzz3	1	1	1	0	1	Kat2a;Gcn5	GCN5	NA	Myb/SANT	Known motif	Monomer or homomultimer
371758	Q8CHV6	TAD2A_MOUSE	Tada2a	Q6KAQ7	ZZZ3_MOUSE	Zzz3	1	1	1	0	2	Tada2a;Ada2a	PCAF;ATAC	NA	Myb/SANT	Known motif	Monomer or homomultimer
551094	Q80Z64	NANOG_MOUSE	Nanog	Q6P1H7	Q6P1H7_MOUSE	Foxm1	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	Forkhead	Known motif	Monomer or homomultimer
549539	P20263	PO5F1_MOUSE	Pou5f1	Q6P5E3	Q6P5E3_MOUSE	Sall1	3	1	3	0	4	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
